"StichtagDatJahr","DatenstandCd","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzNeubauWhg_noDM","AnzAbbruchWhg_noDM"
2012,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2012,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,1
2012,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,7
2012,"D",199,"10103","Imbisbühlstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",14,8
2012,"D",200,"10104","Werdinsel",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,3
2012,"D",201,"10105","ETH Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",0,
2012,"D",203,"10107","Grossmannstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,14
2012,"D",204,"10108","Waidbad",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,6
2012,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,7
2012,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,
2012,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",4,
2012,"D",212,"10205","Röschibachstrasse",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",19,
2012,"D",217,"11101","Mühlacker",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",5,
2012,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",69,
2012,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",132,
2012,"D",220,"11104","Lerchenberg",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",,2
2012,"D",222,"11106","Hürst",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",2,
2012,"D",223,"11107","Reckenholz",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",0,
2012,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",1,"1","Öffentliche Hand",,4
2012,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",0,
2012,"D",226,"11502","Holunderhof",115,"115","Oerlikon",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2012,"D",226,"11502","Holunderhof",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,
2012,"D",227,"11503","Albin Zollinger-Platz",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",4,2
2012,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,35
2012,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",20,
2012,"D",229,"11505","Tramdepot",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,
2012,"D",229,"11505","Tramdepot",115,"115","Oerlikon",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",17,
2012,"D",231,"11507","Magdalenenstrasse",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,15
2012,"D",232,"11508","Berninaplatz",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",39,12
2012,"D",233,"11509","Gorwiden",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",8,
2012,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,17
2012,"D",237,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",48,
2012,"D",238,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,3
2012,"D",238,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,45
2012,"D",238,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,15
2012,"D",240,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",80,
2012,"D",240,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",13,
2012,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",3,
2012,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",8,
2012,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",154,
2012,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,
2012,"D",243,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,1
2012,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2012,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",90,
2012,"D",247,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12",1,"1","Öffentliche Hand",,2
2012,"D",248,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",,1
2012,"D",251,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",,2
2012,"D",252,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",2,"2","Wohnbaugenossenschaften",17,
2012,"D",252,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",21,
2012,"D",252,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",,2
2012,"D",252,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",5,"5","Im Stockwerkeigentum",20,
2012,"D",254,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",1,"1","Öffentliche Hand",0,
2012,"D",257,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12",2,"2","Wohnbaugenossenschaften",,80
2012,"D",258,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",,
2012,"D",259,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12",2,"2","Wohnbaugenossenschaften",33,
2012,"D",259,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",,80
2013,"D",8,"01203","Bellevue",12,"012","Hochschulen",1,"1","Kreis 1",3,"3","Übrige private Gesellschaften",0,
2013,"D",16,"01402","Sihlporte",14,"014","City",1,"1","Kreis 1",3,"3","Übrige private Gesellschaften",,1
2013,"D",22,"02102","Bellariastrasse",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,33
2013,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,40
2013,"D",24,"02104","Morgental",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",11,
2013,"D",29,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",0,
2013,"D",30,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",0,
2013,"D",30,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,20
2013,"D",30,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",2,
2013,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",15,
2013,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",140,
2013,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",10,
2013,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",0,
2013,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,1
2013,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,6
2013,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",16,
2013,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",233,
2013,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",97,
2013,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",26,
2013,"D",57,"03304","Strassenverkehrsamt",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",0,
2013,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,
2013,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",0,
2013,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",39,
2013,"D",63,"03403","Brahmsstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",28,
2013,"D",65,"03405","Idaplatz",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",,10
2013,"D",66,"03406","Zwinglihaus",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",0,
2013,"D",67,"03407","Bahnhof Wiedikon",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",9,
2013,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",18,
2013,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,
2013,"D",72,"04102","Werdplatz",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",0,
2013,"D",75,"04201","Schöneggplatz",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",29,
2013,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",0,
2013,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",64,
2013,"D",82,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",,
2013,"D",86,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",,
2013,"D",86,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",,5
2013,"D",90,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",,16
2013,"D",96,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",0,
2013,"D",96,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",100,1
2013,"D",96,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",120,
2013,"D",97,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",,
2013,"D",97,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",159,
2013,"D",97,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5",4,"4","Natürliche Personen",,
2013,"D",97,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",81,
2013,"D",98,"05203","Neue Hard",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",0,
2013,"D",99,"05204","KV-Business School",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",58,
2013,"D",102,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,
2013,"D",104,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",50,
2013,"D",105,"06104","Radio-Studio",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",14,
2013,"D",107,"06106","Seminarstrasse",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","Wohnbaugenossenschaften",0,
2013,"D",107,"06106","Seminarstrasse",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,
2013,"D",111,"06110","Weinbergstrasse",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",14,
2013,"D",111,"06110","Weinbergstrasse",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",9,
2013,"D",114,"06113","Beckenhof",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",0,
2013,"D",121,"06306","Rigiviertel",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,5
2013,"D",121,"06306","Rigiviertel",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",3,
2013,"D",125,"07101","Susenberg",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,1
2013,"D",126,"07102","Keltenstrasse",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",6,
2013,"D",126,"07102","Keltenstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",1,
2013,"D",127,"07103","Toblerstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,7
2013,"D",128,"07104","Hochstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",1,
2013,"D",133,"07202","Sonnenberg",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",,2
2013,"D",135,"07204","Kantonsschule",72,"072","Hottingen",7,"7","Kreis 7",1,"1","Öffentliche Hand",0,
2013,"D",135,"07204","Kantonsschule",72,"072","Hottingen",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,0
2013,"D",136,"07205","Merkurplatz",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",,7
2013,"D",138,"07207","Eidmattstrasse",72,"072","Hottingen",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",0,
2013,"D",140,"07301","Degenried",73,"073","Hirslanden",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",11,
2013,"D",140,"07301","Degenried",73,"073","Hirslanden",7,"7","Kreis 7",4,"4","Natürliche Personen",,
2013,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,18
2013,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,
2013,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",6,
2013,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,1
2013,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,2
2013,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",3,
2013,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,3
2013,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,2
2013,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",28,
2013,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",1,
2013,"D",155,"08103","Tiefenbrunnen",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,0
2013,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",19,
2013,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",5,
2013,"D",164,"08302","Botanischer Garten",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",2,
2013,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",0,
2013,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",0,
2013,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,
2013,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",9,
2013,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",4,5
2013,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2013,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",,1
2013,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2013,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2013,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",,10
2013,"D",176,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",48,
2013,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,1
2013,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,3
2013,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",3,
2013,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",,
2013,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",18,
2013,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",0,
2013,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",4,
2013,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2013,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2013,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2013,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",80,
2013,"D",188,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2013,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2013,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",7,
2013,"D",193,"09215","Juchhof",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2013,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,1
2013,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",,18
2013,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",8,
2013,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",6,
2013,"D",199,"10103","Imbisbühlstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",9,7
2013,"D",200,"10104","Werdinsel",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",5,
2013,"D",201,"10105","ETH Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",0,3
2013,"D",202,"10106","Bauherrenstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,20
2013,"D",202,"10106","Bauherrenstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,8
2013,"D",204,"10108","Waidbad",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,16
2013,"D",204,"10108","Waidbad",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",6,8
2013,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",9,1
2013,"D",209,"10202","Im Sydefädeli",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",,111
2013,"D",211,"10204","Rosengartenstrasse",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",0,
2013,"D",211,"10204","Rosengartenstrasse",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",8,
2013,"D",211,"10204","Rosengartenstrasse",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",21,
2013,"D",212,"10205","Röschibachstrasse",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,3
2013,"D",212,"10205","Röschibachstrasse",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",,1
2013,"D",212,"10205","Röschibachstrasse",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",,
2013,"D",218,"11102","Holzerhurd",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",0,
2013,"D",218,"11102","Holzerhurd",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",33,
2013,"D",218,"11102","Holzerhurd",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",0,
2013,"D",218,"11102","Holzerhurd",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",,1
2013,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",24,
2013,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",10,
